container_id,timestamp,commodity,temperature,humidity,vibration,condition,date,hour,minute,temperature_min,temperature_max,humidity_min,humidity_max,temperature_deviation,humidity_deviation,temperature_risk_score,humidity_risk_score,vibration_risk_score,microclimate_risk_score,microclimate_risk,temperature_excursion,humidity_excursion,vibration_anomaly,exposure_minutes,exposure_multiplier,microclimate_severity,temperature_severity,humidity_severity,vibration_severity,spoilage_risk_score,spoilage_risk,spoilage_flag,market_price_per_kg,spoilage_value_factor,cargo_value,potential_spoilage_loss,opportunity_score,recommended_action,arbitrage_opportunity
CONT_003,2026-09-10 17:42:45.305861,Avocado,8.88,89.13,0.15,NORMAL,2026-09-10,17,42,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0668357166666666,0.0066835716666666,0.0,0.0,0.0,0.0,0.07,Low,False,180,0.45,18000,5.67,0.13,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:42:49.316004,Mango,12.86,88.59,0.09,NORMAL,2026-09-10,17,42,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0334060166666666,0.0033406016666666,0.0,0.0,0.0,0.0,0.03,Low,False,140,0.4,14000,1.68,0.04,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:42:51.320365,Banana,13.15,94.31,0.09,NORMAL,2026-09-10,17,42,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.1101344166666666,0.0110134416666666,0.0,0.0,0.0,0.0,0.11,Low,False,70,0.35,7000,2.7,0.08,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:42:57.928430,Tomato,11.04,92.24,0.16,NORMAL,2026-09-10,17,42,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.2008690666666666,0.0200869066666666,0.0,0.0,0.0,0.0,0.2,Low,False,60,0.3,6000,3.6,0.12,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:43:09.980574,Tomato,10.68,94.61,0.07,NORMAL,2026-09-10,17,43,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.17060435,0.017060435,0.0,0.0,0.0,0.0,0.17,Low,False,60,0.3,6000,3.06,0.1,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:43:20.216835,Tomato,11.59,94.84,0.12,NORMAL,2026-09-10,17,43,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0767563166666666,0.0076756316666666,0.0,0.0,0.0,0.0,0.08,Low,False,60,0.3,6000,1.44,0.05,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:43:24.822214,Mango,4.8,100.0,0.4,ANOMALY,2026-09-10,17,43,10.0,13.0,85.0,90.0,5.2,10.0,1.0,0.5,0.5,70.0,High,True,True,True,0.0688416333333333,0.0068841633333333,0.7,1.0,0.5,0.5,64.07,High,True,140,0.4,14000,3587.92,89.7,PRIORITIZE_DELIVERY,True
CONT_003,2026-09-10 17:43:28.952712,Mango,12.37,86.74,0.07,NORMAL,2026-09-10,17,43,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0001092166666666,1.0921666666666666e-05,0.0,0.0,0.0,0.0,0.0,Low,False,140,0.4,14000,0.0,0.0,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:43:28.959265,Mango,12.81,88.93,0.06,NORMAL,2026-09-10,17,43,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0668708166666666,0.0066870816666666,0.0,0.0,0.0,0.0,0.07,Low,False,140,0.4,14000,3.92,0.1,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:43:32.971514,Avocado,15.74,71.89,0.32,WARNING,2026-09-10,17,43,5.0,13.0,85.0,95.0,2.74,13.11,0.548,0.6555,0.3,52.36,Medium,True,True,False,0.1059499666666666,0.0105949966666666,0.5236,0.548,0.6555,0.3,47.46,Medium,False,180,0.45,18000,3844.26,85.43,MONITOR_CLOSELY,False
CONT_003,2026-09-10 17:43:39.328512,Banana,13.29,89.59,0.2,NORMAL,2026-09-10,17,43,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.12838735,0.012838735,0.0,0.0,0.0,0.0,0.13,Low,False,70,0.35,7000,3.18,0.09,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:43:47.031753,Avocado,6.36,91.0,0.07,NORMAL,2026-09-10,17,43,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0333794833333333,0.0033379483333333,0.0,0.0,0.0,0.0,0.03,Low,False,180,0.45,18000,2.43,0.05,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:43:49.034522,Banana,13.0,88.04,0.07,NORMAL,2026-09-10,17,43,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.4080450166666666,0.0408045016666666,0.0,0.0,0.0,0.0,0.41,Low,False,70,0.35,7000,10.04,0.29,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:44:13.517223,Tomato,10.91,87.24,0.1,NORMAL,2026-09-10,17,44,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.1283583166666666,0.0128358316666666,0.0,0.0,0.0,0.0,0.13,Low,False,60,0.3,6000,2.34,0.08,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:44:21.218722,Tomato,11.12,85.7,0.16,NORMAL,2026-09-10,17,44,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0386446833333333,0.0038644683333333,0.0,0.0,0.0,0.0,0.04,Low,False,60,0.3,6000,0.72,0.02,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:44:23.537403,Banana,10.21,74.1,0.21,WARNING,2026-09-10,17,44,13.0,14.0,85.0,95.0,2.79,10.9,0.558,0.545,0.0249999999999999,42.02,Medium,True,True,False,0.100193,0.0100193,0.4202,0.558,0.545,0.0249999999999999,38.59,Medium,False,70,0.35,7000,945.46,27.01,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:44:29.548983,Mango,16.43,67.88,0.35,ANOMALY,2026-09-10,17,44,10.0,13.0,85.0,90.0,3.43,17.12,0.686,0.8560000000000001,0.3749999999999999,66.78,High,True,True,False,0.0636256666666666,0.0063625666666666,0.6678000000000001,0.686,0.8560000000000001,0.3749999999999999,60.42,High,True,140,0.4,14000,3383.52,84.59,PRIORITIZE_DELIVERY,True
CONT_003,2026-09-10 17:44:33.366523,Mango,7.84,72.87,0.29,WARNING,2026-09-10,17,44,10.0,13.0,85.0,90.0,2.16,12.13,0.432,0.6065,0.2249999999999999,44.13,Medium,True,True,False,0.0031345666666666,0.0003134566666666,0.4413,0.432,0.6065,0.2249999999999999,39.85,Medium,False,140,0.4,14000,2231.6,55.79,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:44:33.554597,Tomato,16.06,100.0,0.49,ANOMALY,2026-09-10,17,44,10.0,12.0,85.0,95.0,4.06,5.0,0.8119999999999999,0.25,0.7249999999999999,59.36,Medium,True,True,True,0.0974887,0.00974887,0.5936,0.8119999999999999,0.25,0.7249999999999999,54.05,Medium,False,60,0.3,6000,972.9,32.43,MONITOR_CLOSELY,False
CONT_003,2026-09-10 17:44:39.403919,Mango,10.41,89.9,0.07,NORMAL,2026-09-10,17,44,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0034675166666666,0.0003467516666666,0.0,0.0,0.0,0.0,0.0,Low,False,140,0.4,14000,0.0,0.0,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:44:39.611970,Tomato,7.23,100.0,0.2,WARNING,2026-09-10,17,44,10.0,12.0,85.0,95.0,2.77,5.0,0.554,0.25,0.0,30.91,Medium,True,True,False,0.2304607333333333,0.0230460733333333,0.3091,0.554,0.25,0.0,28.97,Medium,False,60,0.3,6000,521.46,17.38,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:44:53.439614,Banana,13.46,86.01,0.13,NORMAL,2026-09-10,17,44,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.03705555,0.003705555,0.0,0.0,0.0,0.0,0.04,Low,False,70,0.35,7000,0.98,0.03,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:44:55.662947,Tomato,10.8,92.39,0.14,NORMAL,2026-09-10,17,44,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0631146666666666,0.0063114666666666,0.0,0.0,0.0,0.0,0.06,Low,False,60,0.3,6000,1.08,0.04,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:44:59.449827,Banana,13.35,86.49,0.16,NORMAL,2026-09-10,17,44,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.1708368999999999,0.01708369,0.0,0.0,0.0,0.0,0.17,Low,False,70,0.35,7000,4.16,0.12,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:45:09.700041,Mango,8.05,100.0,0.32,WARNING,2026-09-10,17,45,10.0,13.0,85.0,90.0,1.95,10.0,0.39,0.5,0.3,40.6,Medium,True,True,False,0.99180515,0.099180515,0.406,0.39,0.5,0.3,37.56,Medium,False,140,0.4,14000,2103.36,52.58,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:46:09.208350,Banana,13.76,94.58,0.12,NORMAL,2026-09-10,17,46,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.06676325,0.0066763249999999,0.0,0.0,0.0,0.0,0.07,Low,False,70,0.35,7000,1.72,0.05,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:46:13.214145,Avocado,2.37,66.3,0.26,WARNING,2026-09-10,17,46,5.0,13.0,85.0,95.0,2.63,18.7,0.526,0.935,0.15,57.51,Medium,True,True,False,0.03336015,0.003336015,0.5751,0.526,0.935,0.15,51.96,Medium,False,180,0.45,18000,4208.76,93.53,MONITOR_CLOSELY,False
CONT_003,2026-09-10 17:46:15.215754,Tomato,10.32,89.03,0.2,NORMAL,2026-09-10,17,46,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.2419010333333333,0.0241901033333333,0.0,0.0,0.0,0.0,0.24,Low,False,60,0.3,6000,4.32,0.14,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:46:29.729816,Mango,11.4,88.62,0.09,NORMAL,2026-09-10,17,46,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0334750166666666,0.0033475016666666,0.0,0.0,0.0,0.0,0.03,Low,False,140,0.4,14000,1.68,0.04,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:46:31.738317,Banana,10.99,65.96,0.21,WARNING,2026-09-10,17,46,13.0,14.0,85.0,95.0,2.01,19.04,0.4019999999999999,0.952,0.0249999999999999,50.02,Medium,True,True,False,0.0335317333333333,0.0033531733333333,0.5002,0.4019999999999999,0.952,0.0249999999999999,45.11,Medium,False,70,0.35,7000,1105.2,31.58,MONITOR_CLOSELY,False
CONT_003,2026-09-10 17:46:33.750221,Tomato,10.45,86.28,0.07,NORMAL,2026-09-10,17,46,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.06658285,0.006658285,0.0,0.0,0.0,0.0,0.07,Low,False,60,0.3,6000,1.26,0.04,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:46:37.745192,Avocado,10.85,90.93,0.14,NORMAL,2026-09-10,17,46,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.00017555,1.7555e-05,0.0,0.0,0.0,0.0,0.0,Low,False,180,0.45,18000,0.0,0.0,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:46:37.755725,Tomato,18.02,100.0,0.47,ANOMALY,2026-09-10,17,46,10.0,12.0,85.0,95.0,6.02,5.0,1.0,0.25,0.6749999999999998,65.62,High,True,True,True,0.37051785,0.037051785,0.6562,1.0,0.25,0.6749999999999998,60.4,High,True,60,0.3,6000,1087.2,36.24,PRIORITIZE_DELIVERY,False
CONT_003,2026-09-10 17:46:59.986796,Avocado,10.08,92.21,0.12,NORMAL,2026-09-10,17,46,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.2024374833333333,0.0202437483333333,0.0,0.0,0.0,0.0,0.2,Low,False,180,0.45,18000,16.2,0.36,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:47:12.133045,Tomato,11.27,94.12,0.19,NORMAL,2026-09-10,17,47,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.1672067833333333,0.0167206783333333,0.0,0.0,0.0,0.0,0.17,Low,False,60,0.3,6000,3.06,0.1,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:47:22.165452,Avocado,1.17,70.43,0.57,ANOMALY,2026-09-10,17,47,5.0,13.0,85.0,95.0,3.83,14.57,0.766,0.7285,0.9249999999999998,79.26,High,True,True,True,0.4007743666666666,0.0400774366666666,0.7926000000000001,0.766,0.7285,0.9249999999999998,71.57,High,True,180,0.45,18000,5797.17,128.83,PRIORITIZE_DELIVERY,True
CONT_003,2026-09-10 17:47:46.211914,Mango,10.25,88.33,0.16,NORMAL,2026-09-10,17,47,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0667691166666666,0.0066769116666666,0.0,0.0,0.0,0.0,0.07,Low,False,140,0.4,14000,3.92,0.1,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:47:50.218061,Mango,7.27,100.0,0.21,WARNING,2026-09-10,17,47,10.0,13.0,85.0,90.0,2.73,10.0,0.546,0.5,0.0249999999999999,39.97,Medium,True,True,False,0.0668262,0.00668262,0.3997,0.546,0.5,0.0249999999999999,36.72,Medium,False,140,0.4,14000,2056.32,51.41,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:47:54.227633,Mango,8.89,100.0,0.32,WARNING,2026-09-10,17,47,10.0,13.0,85.0,90.0,1.11,10.0,0.222,0.5,0.3,33.88,Medium,True,True,False,1.01176705,0.101176705,0.3388,0.222,0.5,0.3,31.2,Medium,False,140,0.4,14000,1747.2,43.68,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:48:54.933656,Avocado,2.02,62.59,0.35,WARNING,2026-09-10,17,48,5.0,13.0,85.0,95.0,2.98,22.41,0.596,1.0,0.3749999999999999,68.22,High,True,True,False,0.3449578,0.03449578,0.6822,0.596,1.0,0.3749999999999999,61.71,High,True,180,0.45,18000,4998.51,111.08,PRIORITIZE_DELIVERY,True
CONT_003,2026-09-10 17:49:15.631124,Avocado,7.62,88.64,0.11,NORMAL,2026-09-10,17,49,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.13506645,0.013506645,0.0,0.0,0.0,0.0,0.14,Low,False,180,0.45,18000,11.34,0.25,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:49:23.735111,Banana,6.87,100.0,0.46,ANOMALY,2026-09-10,17,49,13.0,14.0,85.0,95.0,6.13,5.0,1.0,0.25,0.65,65.0,High,True,True,True,0.44232415,0.044232415,0.65,1.0,0.25,0.65,59.94,Medium,False,70,0.35,7000,1468.53,41.96,MONITOR_CLOSELY,False
CONT_003,2026-09-10 17:49:50.274560,Banana,13.99,88.39,0.12,NORMAL,2026-09-10,17,49,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.1001514333333333,0.0100151433333333,0.0,0.0,0.0,0.0,0.1,Low,False,70,0.35,7000,2.45,0.07,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:49:56.283646,Mango,11.0,88.39,0.14,NORMAL,2026-09-10,17,49,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0334092999999999,0.0033409299999999,0.0,0.0,0.0,0.0,0.03,Low,False,140,0.4,14000,1.68,0.04,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:49:58.288204,Mango,11.75,89.81,0.15,NORMAL,2026-09-10,17,49,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.23373505,0.023373505,0.0,0.0,0.0,0.0,0.23,Low,False,140,0.4,14000,12.88,0.32,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:50:12.312307,Tomato,10.17,92.23,0.07,NORMAL,2026-09-10,17,50,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0669194333333333,0.0066919433333333,0.0,0.0,0.0,0.0,0.07,Low,False,60,0.3,6000,1.26,0.04,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:50:16.327473,Avocado,6.09,86.1,0.18,NORMAL,2026-09-10,17,50,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.1005461,0.01005461,0.0,0.0,0.0,0.0,0.1,Low,False,180,0.45,18000,8.1,0.18,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:50:22.360239,Avocado,10.85,92.76,0.11,NORMAL,2026-09-10,17,50,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.3020266833333333,0.0302026683333333,0.0,0.0,0.0,0.0,0.3,Low,False,180,0.45,18000,24.3,0.54,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:50:40.481840,Tomato,11.46,93.79,0.07,NORMAL,2026-09-10,17,50,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.1705131166666666,0.0170513116666666,0.0,0.0,0.0,0.0,0.17,Low,False,60,0.3,6000,3.06,0.1,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:50:50.712627,Tomato,10.23,85.04,0.05,NORMAL,2026-09-10,17,50,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0333882333333333,0.0033388233333333,0.0,0.0,0.0,0.0,0.03,Low,False,60,0.3,6000,0.54,0.02,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:50:52.715921,Tomato,11.3,88.87,0.19,NORMAL,2026-09-10,17,50,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0334528666666666,0.0033452866666666,0.0,0.0,0.0,0.0,0.03,Low,False,60,0.3,6000,0.54,0.02,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:50:54.723093,Mango,12.78,89.19,0.06,NORMAL,2026-09-10,17,50,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0339061833333333,0.0033906183333333,0.0,0.0,0.0,0.0,0.03,Low,False,140,0.4,14000,1.68,0.04,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:50:56.757464,Avocado,18.62,69.97,0.55,ANOMALY,2026-09-10,17,50,5.0,13.0,85.0,95.0,5.62,15.03,1.0,0.7515,0.875,88.18,Critical,True,True,True,0.06693375,0.006693375,0.8818,1.0,0.7515,0.875,79.77,High,True,180,0.45,18000,6461.37,143.59,PRIORITIZE_DELIVERY,True
CONT_003,2026-09-10 17:51:00.773489,Avocado,8.47,91.53,0.16,NORMAL,2026-09-10,17,51,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.1002729666666666,0.0100272966666666,0.0,0.0,0.0,0.0,0.1,Low,False,180,0.45,18000,8.1,0.18,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:51:06.789867,Banana,15.85,61.84,0.33,WARNING,2026-09-10,17,51,13.0,14.0,85.0,95.0,1.85,23.16,0.37,1.0,0.325,57.92,Medium,True,True,False,0.0667721666666666,0.0066772166666666,0.5792,0.37,1.0,0.325,51.78,Medium,False,70,0.35,7000,1268.61,36.25,MONITOR_CLOSELY,False
CONT_003,2026-09-10 17:51:10.796197,Mango,8.68,74.11,0.34,WARNING,2026-09-10,17,51,10.0,13.0,85.0,90.0,1.32,10.89,0.264,0.5445,0.35,38.37,Medium,True,True,False,2.0,0.2,0.3837,0.264,0.5445,0.35,36.21,Medium,False,140,0.4,14000,2027.76,50.69,NORMAL_TRANSIT,False
CONT_004,2026-09-10 17:39:34.852445,Mango,11.72,88.98,0.12,NORMAL,2026-09-10,17,39,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.2331760666666666,0.0233176066666666,0.0,0.0,0.0,0.0,0.23,Low,False,140,0.4,14000,12.88,0.32,NORMAL_TRANSIT,False
CONT_004,2026-09-10 17:39:48.843009,Banana,13.26,87.92,0.18,NORMAL,2026-09-10,17,39,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.00113405,0.000113405,0.0,0.0,0.0,0.0,0.0,Low,False,70,0.35,7000,0.0,0.0,NORMAL_TRANSIT,False
CONT_004,2026-09-10 17:39:48.911052,Tomato,10.43,93.04,0.19,NORMAL,2026-09-10,17,39,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.1001976166666666,0.0100197616666666,0.0,0.0,0.0,0.0,0.1,Low,False,60,0.3,6000,1.8,0.06,NORMAL_TRANSIT,False
CONT_004,2026-09-10 17:39:54.922909,Avocado,10.49,91.72,0.07,NORMAL,2026-09-10,17,39,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.06724735,0.006724735,0.0,0.0,0.0,0.0,0.07,Low,False,180,0.45,18000,5.67,0.13,NORMAL_TRANSIT,False
CONT_004,2026-09-10 17:39:58.957750,Avocado,3.01,100.0,0.32,WARNING,2026-09-10,17,39,5.0,13.0,85.0,95.0,1.99,5.0,0.398,0.25,0.3,32.17,Medium,True,True,False,3.701666666666667e-05,3.7016666666666662e-06,0.3217,0.398,0.25,0.3,29.19,Medium,False,180,0.45,18000,2364.39,52.54,NORMAL_TRANSIT,False
CONT_004,2026-09-10 17:39:58.959971,Avocado,10.9,88.7,0.12,NORMAL,2026-09-10,17,39,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0334818833333333,0.0033481883333333,0.0,0.0,0.0,0.0,0.03,Low,False,180,0.45,18000,2.43,0.05,NORMAL_TRANSIT,False
CONT_004,2026-09-10 17:40:00.968884,Avocado,12.57,91.16,0.19,NORMAL,2026-09-10,17,40,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0721794666666666,0.0072179466666666,0.0,0.0,0.0,0.0,0.07,Low,False,180,0.45,18000,5.67,0.13,NORMAL_TRANSIT,False
CONT_004,2026-09-10 17:40:05.299652,Mango,12.14,87.16,0.17,NORMAL,2026-09-10,17,40,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0334287333333333,0.0033428733333333,0.0,0.0,0.0,0.0,0.03,Low,False,140,0.4,14000,1.68,0.04,NORMAL_TRANSIT,False
CONT_004,2026-09-10 17:40:07.305376,Avocado,5.23,85.34,0.12,NORMAL,2026-09-10,17,40,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.16393805,0.016393805,0.0,0.0,0.0,0.0,0.16,Low,False,180,0.45,18000,12.96,0.29,NORMAL_TRANSIT,False
CONT_004,2026-09-10 17:40:17.141659,Tomato,10.82,85.26,0.06,NORMAL,2026-09-10,17,40,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.1335356166666666,0.0133535616666666,0.0,0.0,0.0,0.0,0.13,Low,False,60,0.3,6000,2.34,0.08,NORMAL_TRANSIT,False
CONT_004,2026-09-10 17:40:25.153796,Banana,13.95,86.61,0.14,NORMAL,2026-09-10,17,40,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0373581833333333,0.0037358183333333,0.0,0.0,0.0,0.0,0.04,Low,False,70,0.35,7000,0.98,0.03,NORMAL_TRANSIT,False
CONT_004,2026-09-10 17:40:27.395287,Banana,16.64,72.43,0.29,WARNING,2026-09-10,17,40,13.0,14.0,85.0,95.0,2.64,12.57,0.528,0.6285000000000001,0.2249999999999999,48.74,Medium,True,True,False,0.1005580833333333,0.0100558083333333,0.4874,0.528,0.6285000000000001,0.2249999999999999,44.27,Medium,False,70,0.35,7000,1084.62,30.99,MONITOR_CLOSELY,False
CONT_004,2026-09-10 17:40:33.428772,Tomato,11.78,87.05,0.07,NORMAL,2026-09-10,17,40,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0365829666666666,0.0036582966666666,0.0,0.0,0.0,0.0,0.04,Low,False,60,0.3,6000,0.72,0.02,NORMAL_TRANSIT,False
CONT_004,2026-09-10 17:40:35.623750,Banana,13.77,85.84,0.14,NORMAL,2026-09-10,17,40,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.2458165666666666,0.0245816566666666,0.0,0.0,0.0,0.0,0.25,Low,False,70,0.35,7000,6.12,0.18,NORMAL_TRANSIT,False
CONT_004,2026-09-10 17:40:50.372744,Mango,11.29,87.71,0.07,NORMAL,2026-09-10,17,40,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.1062368333333333,0.0106236833333333,0.0,0.0,0.0,0.0,0.11,Low,False,140,0.4,14000,6.16,0.15,NORMAL_TRANSIT,False
CONT_004,2026-09-10 17:40:56.746954,Banana,10.83,100.0,0.3,WARNING,2026-09-10,17,40,13.0,14.0,85.0,95.0,2.17,5.0,0.434,0.25,0.2499999999999999,32.36,Medium,True,True,False,0.12600285,0.012600285,0.3236,0.434,0.25,0.2499999999999999,29.62,Medium,False,70,0.35,7000,725.69,20.73,NORMAL_TRANSIT,False
CONT_004,2026-09-10 17:41:04.307125,Avocado,16.14,100.0,0.45,ANOMALY,2026-09-10,17,41,5.0,13.0,85.0,95.0,3.14,5.0,0.628,0.25,0.625,49.5,Medium,True,True,True,0.0334430833333333,0.0033443083333333,0.495,0.628,0.25,0.625,44.87,Medium,False,180,0.45,18000,3634.47,80.77,MONITOR_CLOSELY,False
CONT_004,2026-09-10 17:41:06.313710,Tomato,10.41,85.73,0.18,NORMAL,2026-09-10,17,41,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0334370166666666,0.0033437016666666,0.0,0.0,0.0,0.0,0.03,Low,False,60,0.3,6000,0.54,0.02,NORMAL_TRANSIT,False
CONT_004,2026-09-10 17:41:08.319931,Mango,10.24,89.35,0.13,NORMAL,2026-09-10,17,41,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,2.545e-05,2.545e-06,0.0,0.0,0.0,0.0,0.0,Low,False,140,0.4,14000,0.0,0.0,NORMAL_TRANSIT,False
