container_id,timestamp,commodity,temperature,humidity,vibration,condition,date,hour,minute,temperature_min,temperature_max,humidity_min,humidity_max,temperature_deviation,humidity_deviation,temperature_risk_score,humidity_risk_score,vibration_risk_score,microclimate_risk_score,microclimate_risk,temperature_excursion,humidity_excursion,vibration_anomaly
CONT_002,2026-09-10 17:47:38.194829,Mango,15.45,100.0,0.21,WARNING,2026-09-10,17,47,10.0,13.0,85.0,90.0,2.45,10.0,0.49000000000000005,0.5,0.024999999999999953,37.72,Medium,True,True,False
CONT_005,2026-09-10 17:47:40.197736,Mango,12.06,86.01,0.2,NORMAL,2026-09-10,17,47,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_004,2026-09-10 17:47:42.200493,Tomato,11.21,88.63,0.09,NORMAL,2026-09-10,17,47,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_002,2026-09-10 17:47:44.204013,Avocado,18.13,68.43,0.41,ANOMALY,2026-09-10,17,47,5.0,13.0,85.0,95.0,5.13,16.57,1.0,0.8285,0.5249999999999999,82.12,Critical,True,True,True
CONT_003,2026-09-10 17:47:46.211914,Mango,10.25,88.33,0.16,NORMAL,2026-09-10,17,47,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_005,2026-09-10 17:47:48.215323,Tomato,13.73,67.28,0.22,WARNING,2026-09-10,17,47,10.0,12.0,85.0,95.0,1.73,17.72,0.346,0.8859999999999999,0.049999999999999975,46.1,Medium,True,True,False
CONT_003,2026-09-10 17:47:50.218061,Mango,7.27,100.0,0.21,WARNING,2026-09-10,17,47,10.0,13.0,85.0,90.0,2.73,10.0,0.546,0.5,0.024999999999999953,39.97,Medium,True,True,False
CONT_001,2026-09-10 17:47:52.223132,Tomato,11.31,94.27,0.06,NORMAL,2026-09-10,17,47,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_003,2026-09-10 17:47:54.227633,Mango,8.89,100.0,0.32,WARNING,2026-09-10,17,47,10.0,13.0,85.0,90.0,1.11,10.0,0.22200000000000003,0.5,0.3,33.88,Medium,True,True,False
CONT_004,2026-09-10 17:47:56.623884,Tomato,11.54,92.35,0.05,NORMAL,2026-09-10,17,47,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_002,2026-09-10 17:47:59.165407,Banana,13.88,90.12,0.08,NORMAL,2026-09-10,17,47,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_002,2026-09-10 17:48:01.427984,Avocado,15.98,73.98,0.32,WARNING,2026-09-10,17,48,5.0,13.0,85.0,95.0,2.98,11.02,0.596,0.5509999999999999,0.3,50.62,Medium,True,True,False
CONT_002,2026-09-10 17:48:03.431979,Mango,12.92,88.32,0.09,NORMAL,2026-09-10,17,48,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_004,2026-09-10 17:48:05.434646,Banana,16.45,100.0,0.32,WARNING,2026-09-10,17,48,13.0,14.0,85.0,95.0,2.45,5.0,0.49000000000000005,0.25,0.3,35.85,Medium,True,True,False
CONT_001,2026-09-10 17:48:07.439689,Avocado,5.1,86.37,0.07,NORMAL,2026-09-10,17,48,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_001,2026-09-10 17:48:09.442059,Avocado,2.62,100.0,0.31,WARNING,2026-09-10,17,48,5.0,13.0,85.0,95.0,2.38,5.0,0.476,0.25,0.27499999999999997,34.66,Medium,True,True,False
CONT_001,2026-09-10 17:48:11.444256,Tomato,11.25,87.76,0.2,NORMAL,2026-09-10,17,48,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_005,2026-09-10 17:48:13.447248,Banana,13.21,86.42,0.13,NORMAL,2026-09-10,17,48,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_001,2026-09-10 17:48:15.467824,Avocado,7.61,85.21,0.09,NORMAL,2026-09-10,17,48,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_005,2026-09-10 17:48:17.608143,Tomato,10.93,94.8,0.14,NORMAL,2026-09-10,17,48,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_004,2026-09-10 17:48:19.616340,Mango,12.66,86.14,0.18,NORMAL,2026-09-10,17,48,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_002,2026-09-10 17:48:21.645542,Tomato,10.81,85.64,0.18,NORMAL,2026-09-10,17,48,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_005,2026-09-10 17:48:23.657122,Banana,17.73,69.82,0.42,ANOMALY,2026-09-10,17,48,13.0,14.0,85.0,95.0,3.73,15.18,0.746,0.759,0.5499999999999999,70.15,High,True,True,True
CONT_002,2026-09-10 17:48:25.664186,Tomato,11.78,92.07,0.12,NORMAL,2026-09-10,17,48,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_002,2026-09-10 17:48:27.669005,Tomato,7.29,100.0,0.28,WARNING,2026-09-10,17,48,10.0,12.0,85.0,95.0,2.71,5.0,0.542,0.25,0.20000000000000004,35.43,Medium,True,True,False
CONT_004,2026-09-10 17:48:30.032095,Avocado,7.62,87.95,0.13,NORMAL,2026-09-10,17,48,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_004,2026-09-10 17:48:32.315846,Mango,11.31,87.04,0.08,NORMAL,2026-09-10,17,48,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_005,2026-09-10 17:48:34.322774,Mango,12.7,86.06,0.18,NORMAL,2026-09-10,17,48,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_004,2026-09-10 17:48:36.327198,Tomato,13.51,65.39,0.2,WARNING,2026-09-10,17,48,10.0,12.0,85.0,95.0,1.51,19.61,0.302,0.9804999999999999,0.0,46.4,Medium,True,True,False
CONT_004,2026-09-10 17:48:38.329675,Banana,13.77,92.03,0.09,NORMAL,2026-09-10,17,48,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_001,2026-09-10 17:48:40.767786,Tomato,14.81,66.14,0.27,WARNING,2026-09-10,17,48,10.0,12.0,85.0,95.0,2.81,18.86,0.562,0.943,0.17500000000000002,59.86,Medium,True,True,False
CONT_005,2026-09-10 17:48:42.911578,Banana,13.1,94.93,0.11,NORMAL,2026-09-10,17,48,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_005,2026-09-10 17:48:44.914325,Mango,12.75,86.9,0.06,NORMAL,2026-09-10,17,48,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_004,2026-09-10 17:48:46.918043,Tomato,10.04,93.3,0.06,NORMAL,2026-09-10,17,48,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_001,2026-09-10 17:48:48.924339,Banana,13.24,90.4,0.15,NORMAL,2026-09-10,17,48,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_002,2026-09-10 17:48:50.928197,Banana,13.37,92.21,0.08,NORMAL,2026-09-10,17,48,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_001,2026-09-10 17:48:52.930889,Tomato,11.63,87.58,0.2,NORMAL,2026-09-10,17,48,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_003,2026-09-10 17:48:54.933656,Avocado,2.02,62.59,0.35,WARNING,2026-09-10,17,48,5.0,13.0,85.0,95.0,2.98,22.41,0.596,1.0,0.3749999999999999,68.22,High,True,True,False
CONT_001,2026-09-10 17:48:56.940563,Tomato,10.03,90.46,0.16,NORMAL,2026-09-10,17,48,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_001,2026-09-10 17:48:58.943382,Tomato,14.45,65.14,0.24,WARNING,2026-09-10,17,48,10.0,12.0,85.0,95.0,2.45,19.86,0.49000000000000005,0.993,0.09999999999999995,56.86,Medium,True,True,False
CONT_002,2026-09-10 17:49:00.946055,Banana,13.56,94.43,0.1,NORMAL,2026-09-10,17,49,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_005,2026-09-10 17:49:02.950306,Mango,8.48,100.0,0.21,WARNING,2026-09-10,17,49,10.0,13.0,85.0,90.0,1.52,10.0,0.304,0.5,0.024999999999999953,30.28,Medium,True,True,False
CONT_004,2026-09-10 17:49:04.956916,Avocado,12.21,90.53,0.16,NORMAL,2026-09-10,17,49,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_004,2026-09-10 17:49:07.047462,Tomato,10.86,92.51,0.1,NORMAL,2026-09-10,17,49,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_005,2026-09-10 17:49:09.432660,Tomato,10.71,88.02,0.09,NORMAL,2026-09-10,17,49,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_005,2026-09-10 17:49:11.490561,Tomato,10.69,90.53,0.15,NORMAL,2026-09-10,17,49,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_002,2026-09-10 17:49:13.497684,Mango,10.87,87.06,0.15,NORMAL,2026-09-10,17,49,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_003,2026-09-10 17:49:15.631124,Avocado,7.62,88.64,0.11,NORMAL,2026-09-10,17,49,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_002,2026-09-10 17:49:17.718732,Avocado,12.82,85.5,0.17,NORMAL,2026-09-10,17,49,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_005,2026-09-10 17:49:19.727351,Tomato,8.65,74.85,0.3,WARNING,2026-09-10,17,49,10.0,12.0,85.0,95.0,1.35,10.15,0.27,0.5075000000000001,0.24999999999999994,34.81,Medium,True,True,False
CONT_005,2026-09-10 17:49:21.731885,Mango,12.28,89.22,0.15,NORMAL,2026-09-10,17,49,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_003,2026-09-10 17:49:23.735111,Banana,6.87,100.0,0.46,ANOMALY,2026-09-10,17,49,13.0,14.0,85.0,95.0,6.13,5.0,1.0,0.25,0.65,65.0,High,True,True,True
CONT_001,2026-09-10 17:49:25.976526,Avocado,15.87,100.0,0.23,WARNING,2026-09-10,17,49,5.0,13.0,85.0,95.0,2.87,5.0,0.5740000000000001,0.25,0.075,33.58,Medium,True,True,False
CONT_004,2026-09-10 17:49:29.623042,Tomato,7.87,74.69,0.21,WARNING,2026-09-10,17,49,10.0,12.0,85.0,95.0,2.13,10.31,0.426,0.5155000000000001,0.024999999999999953,35.71,Medium,True,True,False
CONT_004,2026-09-10 17:49:31.627057,Banana,13.86,92.92,0.11,NORMAL,2026-09-10,17,49,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_001,2026-09-10 17:49:34.216337,Avocado,-1.47,100.0,0.54,ANOMALY,2026-09-10,17,49,5.0,13.0,85.0,95.0,6.47,5.0,1.0,0.25,0.85,70.0,High,True,True,True
CONT_005,2026-09-10 17:49:36.219820,Banana,13.86,93.41,0.18,NORMAL,2026-09-10,17,49,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_001,2026-09-10 17:49:38.236584,Avocado,5.84,90.04,0.19,NORMAL,2026-09-10,17,49,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_004,2026-09-10 17:49:40.258703,Tomato,11.64,89.44,0.07,NORMAL,2026-09-10,17,49,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_001,2026-09-10 17:49:42.262421,Tomato,11.63,92.38,0.16,NORMAL,2026-09-10,17,49,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_001,2026-09-10 17:49:44.264420,Avocado,7.04,91.64,0.17,NORMAL,2026-09-10,17,49,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_002,2026-09-10 17:49:46.267293,Banana,13.69,86.58,0.15,NORMAL,2026-09-10,17,49,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_005,2026-09-10 17:49:48.270349,Mango,10.11,85.82,0.13,NORMAL,2026-09-10,17,49,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_003,2026-09-10 17:49:50.274560,Banana,13.99,88.39,0.12,NORMAL,2026-09-10,17,49,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_004,2026-09-10 17:49:52.278751,Mango,12.87,87.12,0.1,NORMAL,2026-09-10,17,49,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_002,2026-09-10 17:49:54.281632,Banana,13.45,94.82,0.18,NORMAL,2026-09-10,17,49,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_003,2026-09-10 17:49:56.283646,Mango,11.0,88.39,0.14,NORMAL,2026-09-10,17,49,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_003,2026-09-10 17:49:58.288204,Mango,11.75,89.81,0.15,NORMAL,2026-09-10,17,49,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_005,2026-09-10 17:50:00.291578,Tomato,10.42,94.19,0.15,NORMAL,2026-09-10,17,50,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_004,2026-09-10 17:50:02.294979,Avocado,11.97,87.34,0.09,NORMAL,2026-09-10,17,50,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_005,2026-09-10 17:50:04.298448,Banana,13.97,92.12,0.19,NORMAL,2026-09-10,17,50,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_005,2026-09-10 17:50:06.304808,Avocado,6.74,93.43,0.17,NORMAL,2026-09-10,17,50,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_002,2026-09-10 17:50:08.307927,Mango,11.08,88.24,0.1,NORMAL,2026-09-10,17,50,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_001,2026-09-10 17:50:10.310200,Avocado,11.87,90.84,0.11,NORMAL,2026-09-10,17,50,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_003,2026-09-10 17:50:12.312307,Tomato,10.17,92.23,0.07,NORMAL,2026-09-10,17,50,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_001,2026-09-10 17:50:14.315309,Banana,13.24,91.14,0.19,NORMAL,2026-09-10,17,50,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_003,2026-09-10 17:50:16.327473,Avocado,6.09,86.1,0.18,NORMAL,2026-09-10,17,50,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_005,2026-09-10 17:50:18.330589,Tomato,10.35,86.37,0.07,NORMAL,2026-09-10,17,50,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_002,2026-09-10 17:50:20.355324,Mango,7.3,63.62,0.22,WARNING,2026-09-10,17,50,10.0,13.0,85.0,90.0,2.7,21.38,0.54,1.0,0.049999999999999975,57.85,Medium,True,True,False
CONT_003,2026-09-10 17:50:22.360239,Avocado,10.85,92.76,0.11,NORMAL,2026-09-10,17,50,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_004,2026-09-10 17:50:24.381852,Tomato,8.95,62.83,0.34,WARNING,2026-09-10,17,50,10.0,12.0,85.0,95.0,1.05,22.17,0.21000000000000002,1.0,0.35000000000000003,52.15,Medium,True,True,False
CONT_001,2026-09-10 17:50:26.428137,Banana,13.39,88.34,0.07,NORMAL,2026-09-10,17,50,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_004,2026-09-10 17:50:28.432110,Tomato,11.64,88.62,0.09,NORMAL,2026-09-10,17,50,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_002,2026-09-10 17:50:30.434404,Banana,13.09,94.93,0.14,NORMAL,2026-09-10,17,50,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_002,2026-09-10 17:50:32.442962,Avocado,7.52,88.7,0.17,NORMAL,2026-09-10,17,50,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_002,2026-09-10 17:50:34.449185,Avocado,8.46,89.43,0.11,NORMAL,2026-09-10,17,50,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_002,2026-09-10 17:50:36.466827,Tomato,7.22,100.0,0.3,WARNING,2026-09-10,17,50,10.0,12.0,85.0,95.0,2.78,5.0,0.5559999999999999,0.25,0.24999999999999994,37.24,Medium,True,True,False
CONT_004,2026-09-10 17:50:38.477444,Banana,13.72,93.1,0.1,NORMAL,2026-09-10,17,50,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_003,2026-09-10 17:50:40.481840,Tomato,11.46,93.79,0.07,NORMAL,2026-09-10,17,50,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_005,2026-09-10 17:50:42.487187,Banana,13.7,93.98,0.13,NORMAL,2026-09-10,17,50,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_002,2026-09-10 17:50:44.490953,Tomato,3.59,63.13,0.44,ANOMALY,2026-09-10,17,50,10.0,12.0,85.0,95.0,6.41,21.87,1.0,1.0,0.6,90.0,Critical,True,True,True
CONT_002,2026-09-10 17:50:46.698303,Tomato,3.16,100.0,0.47,ANOMALY,2026-09-10,17,50,10.0,12.0,85.0,95.0,6.84,5.0,1.0,0.25,0.6749999999999998,65.62,High,True,True,True
CONT_005,2026-09-10 17:50:48.710072,Banana,11.8,66.2,0.32,WARNING,2026-09-10,17,50,13.0,14.0,85.0,95.0,1.2,18.8,0.24,0.9400000000000001,0.3,50.0,Medium,True,True,False
CONT_003,2026-09-10 17:50:50.712627,Tomato,10.23,85.04,0.05,NORMAL,2026-09-10,17,50,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_003,2026-09-10 17:50:52.715921,Tomato,11.3,88.87,0.19,NORMAL,2026-09-10,17,50,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_003,2026-09-10 17:50:54.723093,Mango,12.78,89.19,0.06,NORMAL,2026-09-10,17,50,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_003,2026-09-10 17:50:56.757464,Avocado,18.62,69.97,0.55,ANOMALY,2026-09-10,17,50,5.0,13.0,85.0,95.0,5.62,15.03,1.0,0.7515,0.875,88.18,Critical,True,True,True
CONT_004,2026-09-10 17:50:58.770411,Avocado,7.99,94.98,0.07,NORMAL,2026-09-10,17,50,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_003,2026-09-10 17:51:00.773489,Avocado,8.47,91.53,0.16,NORMAL,2026-09-10,17,51,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_005,2026-09-10 17:51:02.776766,Mango,11.59,87.8,0.12,NORMAL,2026-09-10,17,51,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_005,2026-09-10 17:51:04.783503,Mango,18.68,60.16,0.47,ANOMALY,2026-09-10,17,51,10.0,13.0,85.0,90.0,5.68,24.84,1.0,1.0,0.6749999999999998,91.88,Critical,True,True,True
CONT_003,2026-09-10 17:51:06.789867,Banana,15.85,61.84,0.33,WARNING,2026-09-10,17,51,13.0,14.0,85.0,95.0,1.85,23.16,0.37,1.0,0.325,57.92,Medium,True,True,False
CONT_002,2026-09-10 17:51:08.793100,Mango,10.84,85.98,0.07,NORMAL,2026-09-10,17,51,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_003,2026-09-10 17:51:10.796197,Mango,8.68,74.11,0.34,WARNING,2026-09-10,17,51,10.0,13.0,85.0,90.0,1.32,10.89,0.264,0.5445,0.35000000000000003,38.37,Medium,True,True,False
CONT_005,2026-09-10 17:51:12.799251,Banana,13.65,89.29,0.19,NORMAL,2026-09-10,17,51,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_005,2026-09-10 17:51:14.801724,Banana,13.15,88.75,0.07,NORMAL,2026-09-10,17,51,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
